uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF
"86cb58d7-824d-45c7-94e2-8e539e040d4b","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","31",,"31",7.3,41.1,"map and tag","NEON.PLA.D16.ABBY.01270",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0003-2593-761X","0000-0002-4213-3632",
"ff3462c5-4e9c-44c6-9536-777e95054635","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","31",,"31",6.0,65.0,"map and tag","NEON.PLA.D16.ABBY.01269",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0003-2593-761X","0000-0002-4213-3632",
"80e59977-5835-4ccb-b08e-40f7880c3be1","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","41",,,,,"tag only","NEON.PLA.D16.ABBY.05639",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-9932-2330","0000-0001-9521-413X",
"72c5acf6-ff98-4ad8-a8ba-bdcdf1254846","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","32",,,,,"tag only","NEON.PLA.D16.ABBY.05416",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0003-2593-761X","0000-0002-4213-3632",
"24b81dfe-fc3d-4337-8778-147b9d2b18ae","ABBY_009.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_009","31",,"41",8.5,204.4,"map and tag","NEON.PLA.D16.ABBY.07156",,,"NEON.DOC.000987vH","ALRU2","Alnus rubra Bong.","species",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"1c4270f7-4a88-467e-b45f-c52fd292fec5","ABBY_009.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_009","31",,"41",7.4,182.0,"map and tag","NEON.PLA.D16.ABBY.07160",,,"NEON.DOC.000987vH","COCOC","Corylus cornuta Marshall var. californica (A. DC.) Sharp","variety",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"400481a6-36a0-409b-908a-0b5a32a1c579","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","41",,,,,"tag only","NEON.PLA.D16.ABBY.05645",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-9932-2330","0000-0001-9521-413X",
"7720f273-9534-4d0d-a02d-de824f524166","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","31",,"31",2.6,26.5,"map and tag","NEON.PLA.D16.ABBY.05972",,,"NEON.DOC.000987vH","COCOC","Corylus cornuta Marshall var. californica (A. DC.) Sharp","variety",,,,,,"0000-0002-4213-3632","0000-0003-2593-761X",
"0658cc9c-7e0c-4673-b6b7-1c4ba50df64d","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","31",,"31",4.2,11.1,"map and tag","NEON.PLA.D16.ABBY.01253",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0003-2593-761X","0000-0002-4213-3632",
"ef0e1438-3721-4b7d-8be2-09517407a93b","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","40",,,,,"tag only","NEON.PLA.D16.ABBY.07136",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"70bf9983-ead1-410a-8e5c-b3258d12904e","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","41",,"51",13.7,227.8,"map and tag","NEON.PLA.D16.ABBY.01295",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-9932-2330","0000-0001-9521-413X",
"d6f55c5a-30df-404c-a77d-993f1164033d","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","41",,,,,"tag only","NEON.PLA.D16.ABBY.05648",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-9932-2330","0000-0001-9521-413X",
"e57895f6-6dbf-4989-a025-7516714ac757","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","31",,"31",1.8,62.2,"map and tag","NEON.PLA.D16.ABBY.01251",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0003-2593-761X","0000-0002-4213-3632",
"32ff957c-6e52-443a-a3ee-12aa88e5958f","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","41",,,,,"tag only","NEON.PLA.D16.ABBY.05646",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-9932-2330","0000-0001-9521-413X",
"8f0aeb3d-085a-4ffb-8f51-aed08626e421","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","32",,"33",6.0,275.1,"map and tag","NEON.PLA.D16.ABBY.01236",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0003-2593-761X","0000-0002-4213-3632",
"06786ded-7cab-444c-81b9-e7a4b36e82cb","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","31",,"31",5.7,62.5,"map and tag","NEON.PLA.D16.ABBY.01280",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0003-2593-761X","0000-0002-4213-3632",
"fc39b1ed-3310-4c04-be27-1a0ff8edaccc","ABBY_009.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_009","31","4","41",4.6,263.7,"map and tag","NEON.PLA.D16.ABBY.01042",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"3e3bd0c9-483c-41a9-b6c6-e4bc8303066a","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","41",,,,,"tag only","NEON.PLA.D16.ABBY.05644",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-9932-2330","0000-0001-9521-413X",
"6066667e-b283-4c8c-9680-d3a0dbae3a9e","ABBY_009.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_009","31",,"41",6.6,233.2,"map and tag","NEON.PLA.D16.ABBY.07149",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"7c4b9dd8-4a37-4065-9dc8-286d97cd7e36","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","32",,,,,"tag only","NEON.PLA.D16.ABBY.05409",,,"NEON.DOC.000987vH","ACCI","Acer circinatum Pursh","species",,,,,,"0000-0002-4213-3632","0000-0003-2593-761X",
"ceda0d60-db41-4c29-9720-0f9fd46af9f0","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","32",,"33",13.2,315.0,"map and tag","NEON.PLA.D16.ABBY.01288",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0003-2593-761X","0000-0002-4213-3632",
"4a1c1af2-29db-4026-b4d7-b699544d8450","ABBY_009.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_009","31",,"49",13.8,170.7,"map and tag","NEON.PLA.D16.ABBY.07151",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"6b290f29-52a2-4be1-99f0-3230f2e775d8","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","41",,"51",10.4,249.0,"map and tag","NEON.PLA.D16.ABBY.01299",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-9932-2330","0000-0001-9521-413X",
"e7005271-4d63-4a84-9ed2-f58511c267dc","ABBY_009.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_009","31","4","41",4.8,250.5,"map and tag","NEON.PLA.D16.ABBY.01095",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"db305d83-ae49-4cb4-9a69-ea7de731b518","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","31",,,,,"tag only","NEON.PLA.D16.ABBY.05421",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0002-4213-3632","0000-0003-2593-761X",
"bcc4185b-0278-4c22-9cc6-988647255d34","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","31",,"31",8.6,18.1,"map and tag","NEON.PLA.D16.ABBY.01281",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0003-2593-761X","0000-0002-4213-3632",
"5a37d669-3598-4cdd-bb45-a697f5bf3075","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","40",,"41",3.8,328.2,"map and tag","NEON.PLA.D16.ABBY.07141",,,"NEON.DOC.000987vH","HODI","Holodiscus discolor (Pursh) Maxim.","species",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"8bfffe4d-a5fa-4c7f-bff3-853d9a6b874f","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","32",,,,,"tag only","NEON.PLA.D16.ABBY.07140",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0002-4213-3632","0000-0003-2593-761X",
"5ee01b4d-06f6-472a-9856-a40c8b99cb75","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","31",,,,,"tag only","NEON.PLA.D16.ABBY.05434",,,"NEON.DOC.000987vH","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"0000-0002-4213-3632","0000-0003-2593-761X",
"331d7861-46c0-47b4-89ac-0ee5e4af7117","ABBY_009.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_009","31","4","41",4.3,244.3,"map and tag","NEON.PLA.D16.ABBY.01096",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"282189af-c5be-46c7-aacb-9b3bede45096","ABBY_009.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_009","31","4","41",4.2,241.5,"map and tag","NEON.PLA.D16.ABBY.01257",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"64a4d1d7-c576-43f3-b178-2ff214bcd96b","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","31",,,,,"tag only","NEON.PLA.D16.ABBY.05420",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0002-4213-3632","0000-0003-2593-761X",
"409e09ba-13d3-458e-98dc-912cf798c9ba","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","41",,,,,"tag only","NEON.PLA.D16.ABBY.05658",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-9932-2330","0000-0001-9521-413X",
"e6103c8d-7372-4b10-a9d1-48d74bf426df","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","31",,,,,"tag only","NEON.PLA.D16.ABBY.05423",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0002-4213-3632","0000-0003-2593-761X",
"8ed169ff-3e76-4a2a-9deb-c500c332fc94","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","41",,,,,"tag only","NEON.PLA.D16.ABBY.05652",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-9932-2330","0000-0001-9521-413X",
"950fdfef-43c7-4458-98b8-0cc6258e8c91","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","31",,,,,"tag only","NEON.PLA.D16.ABBY.05430",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0002-4213-3632","0000-0003-2593-761X",
"9e5ac2b0-5c39-4917-99ca-769bf012a3f1","ABBY_009.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_009","31",,"41",8.0,202.8,"map and tag","NEON.PLA.D16.ABBY.07154",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"5c61544c-aaed-41ad-80a6-67644aa61cac","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","41",,,,,"tag only","NEON.PLA.D16.ABBY.05651",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-9932-2330","0000-0001-9521-413X",
"1b5122aa-e219-4c8f-98de-591c80f1316e","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","32",,,,,"tag only","NEON.PLA.D16.ABBY.05415",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0002-4213-3632","0000-0003-2593-761X",
"22638d7f-2714-46df-afd6-ee6d9879db86","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","31",,"31",6.1,70.4,"map and tag","NEON.PLA.D16.ABBY.01279",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0003-2593-761X","0000-0002-4213-3632",
"ca135bf5-cfca-437f-a74b-87732dceb223","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","31",,,,,"tag only","NEON.PLA.D16.ABBY.05419",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0002-4213-3632","0000-0003-2593-761X",
"f42caad7-75c0-4801-8878-f336f8a4783f","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","32",,,,,"tag only","NEON.PLA.D16.ABBY.05414",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0002-4213-3632","0000-0003-2593-761X",
"569a7446-f709-4fe1-b40d-bfee2bc14102","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","32",,"33",8.4,345.8,"map and tag","NEON.PLA.D16.ABBY.05412",,,"NEON.DOC.000987vH","COCOC","Corylus cornuta Marshall var. californica (A. DC.) Sharp","variety",,,,,,"0000-0003-2593-761X","0000-0002-4213-3632",
"4a535824-54db-4c73-905a-22f0c505225b","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","41",,,,,"tag only","NEON.PLA.D16.ABBY.05650",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-9932-2330","0000-0001-9521-413X",
"7682f5ff-e3fd-45eb-a0ac-18a90ff5ace7","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","31",,,,,"tag only","NEON.PLA.D16.ABBY.05429",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0002-4213-3632","0000-0003-2593-761X",
"8acf0661-ee00-4bfd-ac5d-a71037026b16","ABBY_009.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_009","32",,"41",6.9,173.2,"map and tag","NEON.PLA.D16.ABBY.07153",,,"NEON.DOC.000987vH","COCOC","Corylus cornuta Marshall var. californica (A. DC.) Sharp","variety",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"75879821-c789-4297-bde0-3eaaa63c1fd4","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","32",,"33",4.1,338.7,"map and tag","NEON.PLA.D16.ABBY.05411",,,"NEON.DOC.000987vH","VAPA","Vaccinium parvifolium Sm.","species",,,,,,"0000-0003-2593-761X","0000-0002-4213-3632",
"21aea211-674e-4460-a0e9-02901fd8ea2e","ABBY_009.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_009","31","4","41",5.0,195.0,"map and tag","NEON.PLA.D16.ABBY.01264",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"ec2958c8-9583-413b-ac88-f16f0de19f7b","ABBY_009.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_009","31",,"41",7.0,180.2,"map and tag","NEON.PLA.D16.ABBY.07161",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"c57c1500-5ac2-440d-8c79-5c15c8df541b","ABBY_009.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_009","31","1","41",10.6,231.8,"map and tag","NEON.PLA.D16.ABBY.01244",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"a8148bc2-fce5-4c52-9f90-7e6e3bbb6fe3","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","32",,,,,"tag only","NEON.PLA.D16.ABBY.07143",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0002-4213-3632","0000-0003-2593-761X",
"67636426-530e-4334-9755-d33e9081a619","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","40",,"49",6.3,123.6,"map and tag","NEON.PLA.D16.ABBY.07139",,,"NEON.DOC.000987vH","COCOC","Corylus cornuta Marshall var. californica (A. DC.) Sharp","variety",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"b36b22c9-359a-46ad-ac82-99f2d1464c50","ABBY_009.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_009","31",,"41",8.8,199.4,"map and tag","NEON.PLA.D16.ABBY.07155",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"75bc0635-7fca-4c14-b995-b5576264f282","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","40",,,,,"tag only","NEON.PLA.D16.ABBY.07137",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"5ce7c3e6-388b-4904-8235-9f8d025aea2e","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004",,,,,,"tag only","NEON.PLA.D16.ABBY.10002",,,"NEON.DOC.000987vH","COCOC","Corylus cornuta Marshall var. californica (A. DC.) Sharp","variety",,,,,,"0000-0001-9932-2330","0000-0001-9521-413X",
"8b9228e0-3f80-4e8c-8a5a-63532d4fe613","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","31",,"31",3.3,58.4,"map and tag","NEON.PLA.D16.ABBY.05433",,,"NEON.DOC.000987vH","FRPU7","Frangula purshiana (DC.) A. Gray","species",,,,,,"0000-0002-4213-3632","0000-0003-2593-761X",
"d8433bf1-faa7-4503-891d-7bad15743a9a","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","31",,,,,"tag only","NEON.PLA.D16.ABBY.05424",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0002-4213-3632","0000-0003-2593-761X",
"18160681-c271-4843-8bcd-5c1315d2d21e","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","41",,"51",6.8,222.9,"map and tag","NEON.PLA.D16.ABBY.05643",,,"NEON.DOC.000987vH","COCOC","Corylus cornuta Marshall var. californica (A. DC.) Sharp","variety",,,,,,"0000-0001-9932-2330","0000-0001-9521-413X",
"679b3204-34d7-4209-aac1-372b18a354ce","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","31",,"31",8.1,66.9,"map and tag","NEON.PLA.D16.ABBY.01035",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0003-2593-761X","0000-0002-4213-3632",
"fc67a66a-2504-4b1e-8bf6-2f1a8b469575","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","32",,,,,"tag only","NEON.PLA.D16.ABBY.05426",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0002-4213-3632","0000-0003-2593-761X",
"e1336131-1a13-4d53-b3f4-b06958c6392a","ABBY_009.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_009","31",,"41",8.3,184.8,"map and tag","NEON.PLA.D16.ABBY.07158",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"bc8cdea1-9581-4ecd-994b-74a4b282f881","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","40",,"49",11.8,145.4,"map and tag","NEON.PLA.D16.ABBY.01292",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-9932-2330","0000-0001-9521-413X",
"67412e43-e5fd-47cf-989e-b8c60efa33ad","ABBY_009.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_009","31",,"41",9.5,205.4,"map and tag","NEON.PLA.D16.ABBY.07157",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"271fa084-8ab4-4b0a-9a71-9c80969ceace","ABBY_009.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_009","31","1","41",11.4,219.1,"map and tag","NEON.PLA.D16.ABBY.01037",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"8f5cd117-3e0e-4589-b487-b50f93b8b728","ABBY_009.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_009","31",,"41",6.9,241.6,"map and tag","NEON.PLA.D16.ABBY.07150",,,"NEON.DOC.000987vH","ALRU2","Alnus rubra Bong.","species",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"3af9fcbb-caed-4c78-ab27-55ec0c68e901","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","31",,"31",3.3,50.8,"map and tag","NEON.PLA.D16.ABBY.05432",,,"NEON.DOC.000987vH","SARA2/SANI4","Sambucus racemosa/nigra","speciesGroup",,,,,,"0000-0002-4213-3632","0000-0003-2593-761X",
"fffaece1-ee4b-4672-88e7-c60fdf609907","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","31",,,,,"tag only","NEON.PLA.D16.ABBY.05428",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0002-4213-3632","0000-0003-2593-761X",
"57bf06d1-6d6d-4077-8209-f8ba348b5d16","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","31",,,,,"tag only","NEON.PLA.D16.ABBY.05427",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0002-4213-3632","0000-0003-2593-761X",
"e901e109-3ae3-4f1e-aa01-e6f599caaef8","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","41",,"51",10.4,231.5,"map and tag","NEON.PLA.D16.ABBY.01297",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-9932-2330","0000-0001-9521-413X",
"31a76453-9b24-47ea-9fcb-595329164ac3","ABBY_009.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_009","31","1","41",11.9,230.9,"map and tag","NEON.PLA.D16.ABBY.01246",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0001-8510-4041","0000-0002-4400-4199",
"b9a90179-a723-4319-bac8-4fd3e4100cd9","ABBY_004.basePlot.vst","2019-11-11","vst_ABBY_2019","D16","ABBY","ABBY_004","32",,"33",6.7,303.2,"map and tag","NEON.PLA.D16.ABBY.01283",,,"NEON.DOC.000987vH","PSMEM","Pseudotsuga menziesii (Mirb.) Franco var. menziesii","variety",,,,,,"0000-0003-2593-761X","0000-0002-4213-3632",
